ID	LABEL	A IAO:0000115	SC %	SC BFO:0000050 some %	A oboInOwl:hasDbXref SPLIT=|	AI oboInOwl:inSubset	AT dcterms:date^^xsd:dateTime	SC dc:contributor some %	SC RO:0002175 some %
http://purl.obolibrary.org/obo/UBERON_1200203	perpendicular plate of ethmoid bone	A zone of bone organ forming a thin, flat, vertical midline lamina that descends from the cribriform plate to articulate inferiorly with the septal cartilage and the vomer, contributing to the bony nasal septum.	UBERON:0005913	UBERON:0001679	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Ethmoid_bone	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200204	petrotympanic fissure of squamous part of temporal bone	A bone foramen forming a narrow fissure between the tympanic and squamous parts of the temporal bone at the anterior wall of the mandibular fossa. It transmits the chorda tympani branch of the facial nerve and the anterior tympanic branch of the maxillary artery into the infratemporal fossa.	UBERON:0005744	UBERON:0001678	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Temporal_bone	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200205	posterior arch of first cervical vertebra	An arch of atlas forming the posterior curved bar of the ring-shaped atlas (C1), connecting the two lateral masses posteriorly; it bears the posterior tubercle at its midpoint and carries the groove for the vertebral artery on its superior surface.	UBERON:0005814	UBERON:0001092	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Atlas_(anatomy)	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200206	posterior clinoid process of sphenoid bone	A skeletal element projection situated at each superolateral angle of the dorsum sellae of the sphenoid bone, projecting anterolaterally; it provides attachment for the tentorium cerebelli and the petrosphenoidal ligament, and serves as a landmark for the abducens nerve as it bends over the petrous apex.	UBERON:4100000	UBERON:0001677	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Sphenoid_bone	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200207	posterior ethmoidal foramen of ethmoid bone	A bone foramen situated at the posterior end of the fronto-ethmoidal suture in the medial orbital wall, transmitting the posterior ethmoidal artery, vein, and nerve between the orbit and the posterior ethmoidal air cells and nasal cavity.	UBERON:0005744	UBERON:0001679	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Ethmoid_bone	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200208	posterior gluteal line of ilium of os coxa	A zone of bone organ forming a curved ridge near the posterior margin of the gluteal surface of the ilium of the os coxa (innominate bone), extending from the iliac crest toward the greater sciatic notch and demarcating the small posterior area of origin of the gluteus maximus from the larger area of the gluteus medius.	UBERON:0005913	UBERON:0001272	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Hip_bone	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200209	posterior inferior iliac spine of ilium of os coxa	A skeletal element projection forming a small bony projection at the lower end of the posterior border of the ilium of the os coxa (innominate bone), situated at the superior boundary of the greater sciatic notch and providing attachment for part of the posterior sacroiliac ligament.	UBERON:4100000	UBERON:0001272	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Hip_bone	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200210	posterior sacral foramina of sacrum	A bone foramen located on the dorsal surface of the sacrum; one of four pairs of openings that transmit the dorsal rami of the upper four sacral spinal nerves, which supply the multifidus muscle and the skin over the lower back.	UBERON:0005744	UBERON:0003690	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Sacrum	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200211	posterior superior iliac spine of ilium of os coxa	A skeletal element projection forming the blunt bony prominence at the posterior end of the iliac crest of the ilium of the os coxa (innominate bone), marking the posterior limit of the iliac crest and providing attachment for the multifidus muscle and posterior sacroiliac ligaments; it corresponds to the skin dimple of Venus.	UBERON:4100000	UBERON:0001272	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Hip_bone	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200212	posterior tubercle of first cervical vertebra	A skeletal element projection situated on the posterior midline surface of the posterior arch of the atlas (C1), representing a vestigial spinous process; it serves as attachment for the ligamentum nuchae and the rectus capitis posterior minor muscle.	UBERON:4100000	UBERON:0001092	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Atlas_(anatomy)	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200213	postglenoid tubercle of squamous part of temporal bone	A skeletal element projection forming a small eminence immediately posterior to the mandibular fossa on the inferior surface of the squamous part. It constitutes the posterior boundary of the articular surface of the temporomandibular joint and abuts the tympanic plate.	UBERON:4100000	UBERON:0001678	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Temporal_bone	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200214	pterygoid canal of sphenoid bone	A bone foramen forming a horizontal tunnel through the base of the pterygoid process of the sphenoid bone, running anteroposteriorly from the anterior wall of the foramen lacerum to open into the posterior wall of the pterygopalatine fossa; it transmits the nerve of the pterygoid canal (Vidian nerve) and the artery of the pterygoid canal.	UBERON:0005744	UBERON:0001677	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Sphenoid_bone	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200215	pterygoid fossa of sphenoid bone	A bone fossa formed by the concave medial surface of the lateral pterygoid plate facing the pterygoid process, situated between the lateral and medial pterygoid plates of the sphenoid bone; it provides origin for the medial pterygoid muscle and the lower belly of the lateral pterygoid muscle.	UBERON:0004704	UBERON:0001677	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Sphenoid_bone	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200216	pterygoid fovea of mandible	A small roughened zone of bone organ on the anterior surface of the mandibular neck, just inferior to the articular surface of the condyle, serving as the insertion for the lateral pterygoid muscle.	UBERON:0005913	UBERON:0001684	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Mandible	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200217	pterygoid hamulus of sphenoid bone	A skeletal element projection forming the slender, hook-like inferior tip of the medial pterygoid plate of the sphenoid bone, curving laterally and inferiorly; it serves as a pulley around which the tendon of the tensor veli palatini muscle turns before spreading into the soft palate.	UBERON:4100000	UBERON:0001677	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Sphenoid_bone	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200218	pubic body of pubis of os coxa	A zone of bone organ forming the flattened, medial main portion of the pubis of the os coxa (innominate bone), presenting a medial symphyseal surface that articulates with the contralateral pubic body at the pubic symphysis and a superior surface bearing the pubic crest and pubic tubercle.	UBERON:0005913	UBERON:0001272	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Hip_bone	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200219	pubic crest of pubis of os coxa	A crest forming the thick, rough, horizontal ridge on the superior surface of the pubic body of the pubis of the os coxa (innominate bone), extending medially from the pubic tubercle to the pubic symphysis and providing attachment for the rectus abdominis and pyramidalis muscles.	UBERON:4200133	UBERON:0001272	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Hip_bone	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200220	pubic symphysis of pubis of os coxa	A zone of bone organ forming the medial articular surface of the pubic body of the pubis of the os coxa (innominate bone), covered with a layer of hyaline cartilage and united with the corresponding surface of the opposite pubis by a fibrocartilaginous interpubic disc at the pubic symphysis joint.	UBERON:0005913	UBERON:0001272	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Hip_bone	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200221	pubic tubercle of pubis of os coxa	A skeletal element projection forming a small but prominent rounded eminence on the superior border of the pubic body of the pubis of the os coxa (innominate bone), situated lateral to the pubic symphysis and serving as the medial attachment of the inguinal ligament and a landmark for the superficial inguinal ring.	UBERON:4100000	UBERON:0001272	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Hip_bone	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200222	radial fossa of humerus	A bone fossa situated on the anterior surface of the lateral distal humerus, immediately superior to the capitulum, that receives the anterior rim of the head of the radius during full flexion of the elbow at the humeroradial joint.	UBERON:0004704	UBERON:0000976	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Humerus	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200223	radial groove of humerus	A surface groove spiraling obliquely across the posterior surface of the humeral shaft from the medial to the lateral side, separating the origins of the medial and lateral heads of the triceps brachii. It transmits the radial nerve and the deep brachial artery, and is also termed the musculospiral groove.	UBERON:0006846	UBERON:0000976	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Humerus	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200224	radial tuberosity of radius	A skeletal element projection forming the oval, roughened eminence on the medial aspect of the radius just distal to the neck, serving as the distal insertion point of the biceps brachii tendon.	UBERON:4100000	UBERON:0001423	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Radius_(bone)	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200225	sacral apex of sacrum	A zone of bone organ constituting the narrow, tapered inferior extremity of the sacrum, bearing a small oval facet that articulates with the base of the coccyx at the sacrococcygeal symphysis.	UBERON:0005913	UBERON:0003690	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Sacrum	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200226	sacral canal of sacrum	A bone foramen forming the continuation of the vertebral canal within the sacrum, running the full length of the bone and enclosing the cauda equina, the filum terminale, and the meningeal coverings of the spinal cord, communicating inferiorly with the exterior through the sacral hiatus.	UBERON:0005744	UBERON:0003690	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Sacrum	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200227	sacral cornu of sacrum	A skeletal element projection at the inferior margin of the sacral hiatus, one of a pair of downward-projecting bony processes representing the inferior articular processes of S5 that articulate with the coccygeal cornua and serve as palpable landmarks for caudal epidural anaesthesia.	UBERON:4100000	UBERON:0003690	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Sacrum	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200228	sacral hiatus of sacrum	A bone foramen forming the inferior opening of the sacral canal, resulting from the failure of fusion of the laminae of S4 and S5, and bounded laterally by the sacral cornua; it provides clinical access to the epidural space for caudal anaesthetic injections.	UBERON:0005744	UBERON:0003690	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Sacrum	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200229	sacral promontory of sacrum	A zone of bone organ constituting the prominent anterior projection of the superior surface of S1, forming the posteriormost point of the pelvic inlet and an important obstetric landmark used in measuring the diagonal conjugate diameter of the pelvis.	UBERON:0005913	UBERON:0003690	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Sacrum	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200230	sacral spine of sacrum	A skeletal element projection on the dorsal surface of the sacrum representing a discrete spinous tubercle derived from a sacral spinous process, contributing to the median sacral crest and serving as an attachment point for the posterior sacral ligaments and deep back muscles.	UBERON:4100000	UBERON:0003690	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Sacrum	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200231	sacral tuberosity of sacrum	A skeletal element projection forming a rough, irregular eminence on the lateral aspect of the posterior sacral surface, superior to the auricular surface, that provides attachment for the interosseous and posterior sacroiliac ligaments binding the sacrum to the ilium.	UBERON:4100000	UBERON:0003690	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Sacrum	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200232	scalene tubercle of first rib	A skeletal element projection on the superior surface of the first rib, situated between the groove for the subclavian vein anteriorly and the groove for the subclavian artery posteriorly, that serves as the insertion of the anterior scalene muscle. It is a prominent surgical landmark unique to the first rib.	UBERON:4100000	UBERON:0004601	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Rib	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200233	scaphoid tubercle of scaphoid	A skeletal element projection on the palmar surface of the scaphoid bone at its distal pole, forming the lateral pillar of the carpal tunnel and serving as an attachment point for the flexor retinaculum and the abductor pollicis brevis muscle.	UBERON:4100000	UBERON:0006849	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Scapula	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200234	scapular neck of scapula	A constricted zone of bone organ connecting the body of the scapula to the glenoid cavity, bounded superiorly by the suprascapular notch and separating the subscapular fossa medially from the glenoid cavity laterally.	UBERON:0005913	UBERON:0006849	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Scapula	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200235	scapular notch of scapula	A semicircular bone foramen on the superior border of the scapula, medial to the base of the coracoid process, through which the suprascapular nerve passes beneath the superior transverse scapular ligament to enter the supraspinous fossa.	UBERON:0005744	UBERON:0006849	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Scapula	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200236	scapular spine of scapula	A prominent, triangular skeletal element projection arising from the posterior surface of the scapula and running obliquely from the medial border to the acromion, dividing the posterior scapular surface into the supraspinous and infraspinous fossae and providing attachment for the trapezius and deltoid muscles.	UBERON:4100000	UBERON:0006849	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Scapula	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200237	sella turcica of sphenoid bone	A zone of bone organ forming the saddle-shaped depression on the superior surface of the body of the sphenoid bone, comprising the tuberculum sellae anteriorly, the hypophyseal fossa centrally, and the dorsum sellae posteriorly; it houses the pituitary gland and is named for its resemblance to a Turkish saddle.	UBERON:0005913	UBERON:0001677	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Sphenoid_bone	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200238	shaft of first distal phalanx of hand	A zone of bone organ comprising the flattened, tapering body of the distal phalanx of the thumb, lying between the base and the ungual tuberosity and providing dorsal and palmar surfaces for attachment of the nail bed and soft tissue pulp.	UBERON:0005913	UBERON:0004337	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Phalanx_bone	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200239	shaft of first proximal phalanx of hand	A zone of bone organ comprising the elongated cylindrical body of the proximal phalanx of the thumb, connecting the base to the head and providing attachment surfaces for the flexor and extensor tendons of the thumb.	UBERON:0005913	UBERON:0004338	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Phalanx_bone	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200240	shaft of radius of radius	A zone of bone organ comprising the elongated body of the radius between the radial tuberosity proximally and the distal epiphysis, prismatic in cross-section with a sharp interosseous border medially that gives attachment to the interosseous membrane.	UBERON:0005913	UBERON:0001423	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Radius_(bone)	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200241	shaft of ulna of ulna	A zone of bone organ comprising the elongated body of the ulna between the coronoid process proximally and the head distally, triangular in cross-section with a sharp lateral interosseous border that provides attachment for the interosseous membrane.	UBERON:0005913	UBERON:0001424	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Ulna	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200242	soleal line of tibia	A zone of bone organ forming an oblique ridge on the posterior surface of the proximal tibial shaft, running from the fibular facet of the lateral condyle downward and medially to the medial border of the tibia. It marks the proximal attachment of the soleus muscle and the transverse intermuscular septum separating the superficial and deep posterior compartments of the leg.	UBERON:0005913	UBERON:0000979	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Tibia	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200243	sphenoid sinus of sphenoid bone	A zone of bone organ comprising the pair of large, asymmetric paranasal air sinuses excavated within the body of the sphenoid bone, separated by an often non-midline septum; each sinus drains anteriorly through an ostium into the sphenoethmoidal recess of the nasal cavity and is intimately related to the pituitary gland, optic chiasm, and cavernous sinus.	UBERON:0005913	UBERON:0001677	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Sphenoid_bone	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200244	spinous process of first cervical vertebra	A neural spine reduced to a small posterior tubercle on the posterior arch of the atlas (C1), representing a vestigial spinous process that lacks the bifid tip seen in typical cervical vertebrae and serves as attachment for the ligamentum nuchae and the rectus capitis posterior minor muscle.	UBERON:0001076	UBERON:0001092	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Atlas_(anatomy)	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200245	spinous process of second cervical vertebra	A neural spine projecting posteriorly and inferiorly from the vertebral arch of the axis (C2), characteristically large and bifid at its tip, serving as a palpable landmark and providing attachment for the ligamentum nuchae, semispinalis cervicis, and inferior oblique capitis muscles.	UBERON:0001076	UBERON:0001093	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Axis_(anatomy)	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200246	sternal angle of sternum	A zone of bone organ forming the transverse ridge on the anterior surface of the sternum at the manubriosternal junction, palpable as a distinct anterior angulation; it lies at the level of the second costal cartilage and marks the plane separating the superior from the inferior mediastinum.	UBERON:0005913	UBERON:0000975	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Sternum	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200247	sternal body of sternum	A zone of bone organ constituting the elongated middle segment of the sternum, formed embryologically by the fusion of four sternebrae, articulating superiorly with the manubrium at the sternal angle and inferiorly with the xiphoid process, and bearing four pairs of costal notches for the cartilages of ribs 3–6 on its lateral borders.	UBERON:0005913	UBERON:0000975	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Sternum	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200248	sternal end of eighth rib	A zone of bone organ forming the anterior extremity of the eighth rib, which connects to the costal cartilage of the eighth rib. The costal cartilage of the eighth rib does not attach directly to the sternum but joins the cartilage of the seventh rib, making the eighth rib a false rib.	UBERON:0005913	UBERON:0010757	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Rib	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200249	sternal end of eleventh rib	A zone of bone organ forming the pointed anterior extremity of the eleventh rib that tapers to a tip covered by a small cap of hyaline cartilage. As a floating rib, the eleventh rib does not connect to the sternum or to the costal arch, and its sternal end is free within the abdominal musculature.	UBERON:0005913	UBERON:0004610	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Rib	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
http://purl.obolibrary.org/obo/UBERON_1200250	sternal end of fifth rib	A zone of bone organ forming the anterior extremity of the fifth rib that articulates with the costal cartilage of the fifth rib. The costal cartilage of the fifth rib connects to the sternum at the level of the xiphosternal junction, making the fifth rib a true rib.	UBERON:0005913	UBERON:0004605	https://fipat.library.dal.ca/ta2/|ISBN:9780323393225|Wikipedia:Rib	http://purl.obolibrary.org/obo/uberon/core#added_by_HRA	2026-03-19T00:00:00Z	https://orcid.org/0000-0002-7073-9172	http://purl.obolibrary.org/obo/NCBITaxon_9606
